time,flux,flux_err
2420.0006367159403,6683.680394817409,148.20598892332808
2420.0075813185713,6677.903961099161,148.94613261507692
2420.014525921202,6685.929227663091,147.49511351822642
2420.021470523833,6676.4671053495495,149.2819908491285
2420.0284151259984,6686.7572404640905,148.59538407324078
2420.0353597281637,6680.721324383345,148.44822124181974
2420.042304330329,6684.297112014274,147.90541554814203
2420.0492489320286,6681.281474776248,147.61925127454796
2420.056193533728,6679.824719403363,149.2066577368448
2420.0631381349613,6683.63026818052,149.36631781424543
2420.070082736195,6673.306199721337,148.53518558433353
2420.077027337429,6690.250011835038,149.85245599987684
2420.083971938664,6678.819276168921,148.50569961394578
2420.0909165394323,6682.495191301255,148.50646197347103
2420.0978611401997,6697.539420908942,148.66959700451721
2420.1048057405033,6693.09417340254,149.85458591754434
2420.111750340806,6686.662102533246,149.7953011784609
2420.1186949411094,6684.04995374582,149.55855995780195
2420.125639541411,6682.1076253833,148.95165526586146
2420.132584141248,6686.5660666863205,149.82067642144594
2420.139528741084,6693.63003569656,148.9697426890099
2420.146473340922,6690.259415787385,149.11850694269285
2420.1534179407586,6687.12857459562,149.3628479007572
2420.1603625401303,6685.368822331785,149.2313035078968
2420.1673071395016,6687.6708415621415,149.70473984302384
2420.174251738408,6684.029740540962,149.413848726937
2420.1811963377795,6686.197698546605,148.27654734500308
2420.1881409366842,6688.883642667192,149.26197284177005
2420.19508553559,6675.932562191473,148.56543495591418
2420.20203013403,6694.710818976144,149.07735773428684
2420.2089747329364,6689.055313632501,148.454243457369
2420.2159193313755,6687.2793068399815,148.55606780451407
2420.222863929349,6698.569877926821,148.4394201474796
2420.22980852779,6683.0802632102195,148.84311847189315
2420.236753125764,6684.298220829537,147.80007714754842
2420.2436977237394,6686.6209230591785,148.70418510313405
2420.250642321713,6685.676343181506,148.11362952692335
2420.257586919686,6692.104557773597,148.95336229557978
2420.264531517196,6682.664729461889,148.60393647501644
2420.2714761147054,6680.230352912424,149.3508263967978
2420.278420712214,6689.6574862262305,149.11442707298855
2420.2853653092566,6679.515744985261,148.56214136399498
2420.292309906765,6680.849920590994,148.55651583292692
2420.299254503808,6687.943977028401,148.80584688126987
2420.306199100851,6699.705362511152,148.79812320736545
2420.313143697894,6693.326751492764,149.4041345777777
2420.32008829447,6691.295378836605,149.0972607808697
2420.327032891514,6689.120948870851,148.47773443465977
2420.3339774880924,6678.87291423748,149.40825971000822
2420.340922084204,6682.248486832129,148.41630078923652
2420.3478666807814,6690.267203236798,148.64425635859914
2420.354811277358,6687.533853410082,149.15181570698587
2420.3617558734704,6690.321148108526,149.1895026239249
2420.368700469581,6682.260666573256,148.86136607951124
2420.375645065693,6686.115809718649,149.37739576630537
2420.382589661339,6677.911290340991,148.8764529489769
2420.3895342574506,6682.703190234293,148.55418273393718
2420.396478853097,6691.481570160826,149.24052942992893
2420.4034234487435,6683.530546234504,148.83288596839887
2420.4103680443895,6692.917826547722,147.95944723958758
2420.4173126400347,6678.100093536561,149.18741171614116
2420.424257235216,6693.884056338922,149.22817167735215
2420.431201830397,6690.833710378985,148.893348491567
2420.4381464260423,6688.009570011549,148.83788556564056
2420.4450910212217,6674.436860373179,148.64825149383074
2420.4520356159373,6688.375852514853,148.69111623427793
2420.458980211117,6696.010703331032,149.62680710295112
2420.4659248058324,6681.68215414734,148.9080373045012
2420.4728694010128,6681.879653842104,149.22174414440158
2420.479813995727,6689.311274152472,148.94083294900332
2420.486758589976,6692.812059816559,148.9238702522913
2420.493703184691,6686.488108174493,148.8728601232821
2420.500647779406,6675.250388738575,149.67783359252059
2420.507592373655,6687.695230898647,149.4711447004409
2420.5145369679035,6688.570766248936,149.06229204984757
2420.521481562152,6681.411060111093,148.68461258281636
2420.528426156401,6686.30586278605,148.674617239083
2420.53537075065,6680.37886320506,149.26062299148413
2420.542315344899,6687.08728779543,148.876749962917
2420.549259938683,6687.998905075338,148.3924488203306
2420.556204532466,6685.631678729367,148.548278200772
2420.56314912625,6682.117608101305,148.6086191756617
2420.5700937200336,6680.546039132369,149.15367185543786
2420.577038313816,6687.672697304276,149.86072366974247
2420.5839829076003,6687.071495231858,148.80587411696638
2420.590927500918,6683.967483238564,147.97529826563897
2420.5978720942358,6684.154416206862,149.20532625634567
2420.604816688018,6684.988211088714,148.38233455869667
2420.611761281336,6676.458433155896,149.2073203981793
2420.6187058746536,6692.852582382448,149.15136473859462
2420.6256504675066,6690.133782075374,148.75284661589646
2420.6325950608243,6696.522502562531,149.0207269638663
2420.6395396536764,6691.269640390407,149.43695019014655
2420.646484246993,6686.545318791646,148.22458506032189
2420.653428839845,6674.861609259722,149.14876321386618
2420.660373432698,6681.279617272681,149.11501999603198
2420.6673180255502,6680.634930774185,148.36616954844732
2420.6742626179366,6677.587241277406,149.14050819783054
2420.6812072107887,6693.863603643686,148.32921818412953
2420.6881518036407,6680.209328581375,148.71097005798015
2420.695096396026,6686.71882797545,148.87739253312776
2420.702040988413,6691.136843529004,148.7524766172887
2420.708985580799,6684.354601544106,148.698655270061
2420.7159301731863,6688.180193792499,148.73299015748773
2420.7228747655727,6676.043721683379,148.23072259369053
2420.729819357959,6680.660980524779,149.77654951515274
2420.736763949879,6683.650564267075,149.05246302687118
2420.743708542266,6678.950660605821,149.16603589041506
2420.750653134187,6680.70064480909,149.54642419589695
2420.7575977261076,6682.965889529542,149.45481865266416
2420.7645423180284,6689.296172494436,148.8652597534653
2420.771486909949,6678.55706131859,148.0282491114524
2420.77843150187,6682.42176276707,149.6381344899969
2420.785376093325,6682.854227518245,148.7010948664182
2420.7923206852456,6689.256850396732,149.80592077640424
2420.7992652766998,6697.001816086618,149.2415425136696
2420.8062098686214,6684.411241792123,149.4099278056487
2420.8131544600774,6688.289755779709,148.95419151176006
