time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
3506.5585121336253,-80.785400390625,3.6578280925750732,563.9888250563635,1389.0534895261349,0,0
3506.5608270067432,-83.2191162109375,3.655885696411133,563.987766185552,1389.052024285168,1,0
3506.5631418796265,-73.37255859375,3.6627724170684814,563.9853368250537,1389.0523031748487,2,0
3506.5654567525116,-79.289306640625,3.656949520111084,563.9877418121183,1389.0514201039277,3,0
3506.567771625396,-83.362548828125,3.6571168899536133,563.9862652818388,1389.0529747723742,4,0
3506.57008649828,-79.2703857421875,3.65620493888855,563.9865633761931,1389.0508591920154,5,0
3506.5724013709323,-79.5831298828125,3.657923460006714,563.9865320031884,1389.0525112152407,6,0
3506.574716243816,-78.9814453125,3.6736342906951904,563.9853577107116,1389.0530255531776,7,0
3506.5770311167,-79.1302490234375,3.6586878299713135,563.9846110602397,1389.053090719881,8,0
3506.579345989585,-80.7684326171875,3.664905548095703,563.9868796507144,1389.0519796297435,9,0
3506.581660862469,-82.5933837890625,3.652125597000122,563.9882778814915,1389.0529758532634,10,0
3506.5839757351205,-74.3184814453125,3.6695444583892822,563.9893512728178,1389.0539678317039,11,0
3506.5862906080047,-74.283935546875,3.6642353534698486,563.986569246057,1389.0539964142815,12,0
3506.58860548089,-85.8812255859375,3.6591854095458984,563.9861053026754,1389.0513256763047,13,0
3506.590920353541,-82.028076171875,3.661055088043213,563.9834306112459,1389.0501012286593,14,0
3506.5932352264253,-83.6573486328125,3.656554937362671,563.9905567274719,1389.0542090526824,15,0
3506.595550099077,-78.134765625,3.6580421924591064,563.9878686368072,1389.0502231303456,16,0
3506.597864971962,-76.2901611328125,3.659182071685791,563.9862151634928,1389.0530070921718,17,0
3506.600179844613,-76.2041015625,3.661891222000122,563.9847359919424,1389.0518699607192,18,0
3506.6024947172646,-81.6024169921875,3.658597469329834,563.9865895358461,1389.0523196615925,19,0
3506.6048095901488,-83.06787109375,3.6538636684417725,563.9861188727335,1389.0535642218679,20,0
3506.607124462799,-82.9642333984375,3.65370774269104,563.9852874178246,1389.0536482750815,21,0
3506.6094393354515,-83.3890380859375,3.6602835655212402,563.9873435744355,1389.0525506518302,22,0
3506.611754208103,-76.0379638671875,3.664327621459961,563.9862450978186,1389.0506401156704,23,0
3506.6140690809875,-78.3450927734375,3.661893367767334,563.9825084073129,1389.0537062946778,24,0
3506.616383953639,-80.546142578125,3.65544056892395,563.9863351892933,1389.0525038149626,25,0
3506.6186988262907,-82.794677734375,3.652376890182495,563.9874935531666,1389.0514679716396,26,0
3506.6210136989425,-82.681396484375,3.6558635234832764,563.9881029948696,1389.0537872161574,27,0
3506.6233285715944,-72.03759765625,3.662921667098999,563.9866390955594,1389.052405461885,28,0
3506.625643444245,-81.812255859375,3.6585867404937744,563.9878382950347,1389.0501394039136,29,0
3506.627958316897,-80.7615966796875,3.6582770347595215,563.9861753400693,1389.0547878874008,30,0
3506.630273189316,-86.5906982421875,3.652155637741089,563.9864290190366,1389.0542054055024,31,0
3506.6325880619675,-81.5391845703125,3.6554408073425293,563.9885105104014,1389.0525946608168,32,0
3506.6349029346193,-81.42529296875,3.6738975048065186,563.9836314222572,1389.0524923829716,33,0
3506.6372178072706,-74.2423095703125,3.6671535968780518,563.9889946863968,1389.052506582293,34,0
3506.639532679689,-79.6478271484375,3.658395290374756,563.9872342511185,1389.0523598667148,35,0
3506.6418475523406,-86.3414306640625,3.654463052749634,563.9872148177204,1389.0544277804906,36,0
3506.6441624247595,-86.9825439453125,3.651618480682373,563.9872980571859,1389.0520490908236,37,0
3506.64647729741,-74.0096435546875,3.661848783493042,563.9892492770588,1389.0518569465946,38,0
3506.648792169829,-78.611572265625,3.6561121940612793,563.9872816146071,1389.0514411767729,39,0
3506.6511070424813,-77.8094482421875,3.6607625484466553,563.9861133397468,1389.0535945202341,40,0
3506.6534219149,-82.5438232421875,3.659392833709717,563.9886861921127,1389.0503120839353,41,0
3506.6557367873183,-78.07080078125,3.6726319789886475,563.9871029622263,1389.0537993905984,42,0
3506.6580516599697,-78.823974609375,3.665843963623047,563.9890160611726,1389.050201846839,43,0
3506.660366532389,-75.937255859375,3.6618916988372803,563.9895800084528,1389.0537492314354,44,0
3506.6626814048077,-83.497802734375,3.6566619873046875,563.9861838876784,1389.0538233109717,45,0
3506.664996277227,-80.7919921875,3.671987295150757,563.9859476007432,1389.0536844820701,46,0
3506.667311149645,-81.7745361328125,3.656341314315796,563.9856808553552,1389.0520324156944,47,0
3506.6696260220633,-81.4154052734375,3.6548080444335938,563.9879226280926,1389.0543523654073,48,0
3506.671940894482,-81.0311279296875,3.658167839050293,563.9892261862607,1389.0519496860236,49,0
3506.6742557669013,-84.2318115234375,3.657799005508423,563.986040334465,1389.0497389433654,50,0
3506.6765706393194,-75.2081298828125,3.661268472671509,563.9874985233109,1389.0500377237895,51,0
3506.6788855117384,-84.3172607421875,3.6655116081237793,563.9866630607277,1389.0531194024888,52,0
3506.681200384157,-79.8466796875,3.6762359142303467,563.9856632466445,1389.0541933737313,53,0
3506.683515256343,-79.19970703125,3.6615395545959473,563.9900817502441,1389.0525068268119,54,0
3506.685830128762,-84.2486572265625,3.6562302112579346,563.9883402897849,1389.0484970386274,55,0
3506.6881450011797,-77.5484619140625,3.6614885330200195,563.9837840399628,1389.0530815950726,56,0
3506.690459873366,-79.544677734375,3.6607096195220947,563.9883502590551,1389.04854527747,57,0
3506.6927747457858,-85.3076171875,3.656954526901245,563.9855749099639,1389.0510191576407,58,0
